warehouseCode,productCode,productLine,buyPrice,quantityInStock,investmentValue,priceEach,quantitySold,lineRevenue,grossRevenue
a,S700_4002,Planes,36.27,8820,319901.40,70.33,170,281.32,47824.40
a,S700_4002,Planes,36.27,8820,319901.40,63.67,95,191.01,18145.95
a,S700_4002,Planes,36.27,8820,319901.40,65.15,34,65.15,2215.10
a,S700_4002,Planes,36.27,8820,319901.40,67.37,39,67.37,2627.43
a,S700_4002,Planes,36.27,8820,319901.40,68.11,134,204.33,27380.22
a,S700_4002,Planes,36.27,8820,319901.40,74.03,40,74.03,2961.20
a,S700_4002,Planes,36.27,8820,319901.40,60.70,42,60.70,2549.40
a,S700_4002,Planes,36.27,8820,319901.40,66.63,133,199.89,26585.37
a,S700_4002,Planes,36.27,8820,319901.40,65.89,38,65.89,2503.82
a,S700_4002,Planes,36.27,8820,319901.40,64.41,35,64.41,2254.35
a,S700_4002,Planes,36.27,8820,319901.40,59.96,31,59.96,1858.76
a,S700_4002,Planes,36.27,8820,319901.40,73.29,32,73.29,2345.28
a,S700_4002,Planes,36.27,8820,319901.40,61.44,47,61.44,2887.68
a,S700_4002,Planes,36.27,8820,319901.40,62.93,39,62.93,2454.27
a,S700_4002,Planes,36.27,8820,319901.40,69.59,39,69.59,2714.01
a,S700_4002,Planes,36.27,8820,319901.40,62.19,93,186.57,17351.01
a,S700_4002,Planes,36.27,8820,319901.40,59.22,44,59.22,2605.68
a,S72_1253,Planes,32.77,4857,159163.89,43.70,82,87.40,7166.80
a,S72_1253,Planes,32.77,4857,159163.89,40.22,49,80.44,3941.56
a,S72_1253,Planes,32.77,4857,159163.89,49.66,96,148.98,14302.08
a,S72_1253,Planes,32.77,4857,159163.89,49.16,66,98.32,6489.12
a,S72_1253,Planes,32.77,4857,159163.89,42.71,68,85.42,5808.56
a,S72_1253,Planes,32.77,4857,159163.89,41.71,86,125.13,10761.18
a,S72_1253,Planes,32.77,4857,159163.89,39.73,29,39.73,1152.17
a,S72_1253,Planes,32.77,4857,159163.89,44.20,107,132.60,14188.20
a,S72_1253,Planes,32.77,4857,159163.89,45.19,31,45.19,1400.89
a,S72_1253,Planes,32.77,4857,159163.89,45.69,40,45.69,1827.60
a,S72_1253,Planes,32.77,4857,159163.89,41.22,121,123.66,14962.86
a,S72_1253,Planes,32.77,4857,159163.89,46.68,21,46.68,980.28
a,S72_1253,Planes,32.77,4857,159163.89,46.18,49,46.18,2262.82
a,S72_1253,Planes,32.77,4857,159163.89,47.67,73,95.34,6959.82
a,S72_1253,Planes,32.77,4857,159163.89,43.20,42,43.20,1814.40
d,S72_3212,Ships,33.30,414,13786.20,44.77,25,44.77,1119.25
d,S72_3212,Ships,33.30,414,13786.20,52.42,93,104.84,9750.12
d,S72_3212,Ships,33.30,414,13786.20,44.23,32,44.23,1415.36
d,S72_3212,Ships,33.30,414,13786.20,46.96,39,46.96,1831.44
d,S72_3212,Ships,33.30,414,13786.20,51.87,50,51.87,2593.50
d,S72_3212,Ships,33.30,414,13786.20,43.68,67,87.36,5853.12
d,S72_3212,Ships,33.30,414,13786.20,52.96,74,105.92,7838.08
d,S72_3212,Ships,33.30,414,13786.20,47.50,28,47.50,1330.00
d,S72_3212,Ships,33.30,414,13786.20,48.59,102,145.77,14868.54
d,S72_3212,Ships,33.30,414,13786.20,48.05,163,240.25,39160.75
d,S72_3212,Ships,33.30,414,13786.20,53.51,23,53.51,1230.73
d,S72_3212,Ships,33.30,414,13786.20,51.32,109,153.96,16781.64
d,S72_3212,Ships,33.30,414,13786.20,49.14,75,98.28,7371.00
d,S72_3212,Ships,33.30,414,13786.20,54.05,31,54.05,1675.55
d,S72_3212,Ships,33.30,414,13786.20,54.60,47,54.60,2566.20
